image_path,label,row_index,template,dark_mode,subject
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00393.png,0,393,Mobile,False,Important: Computer Assisted Language
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00394.png,1,394,Mobile,True,"replica handbags , genuine repiica watches - over ..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00395.png,1,395,Mobile,True,Important: Dear Sir Madamre
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00396.png,1,396,Outlook,False,Important: Wouldn You Like
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00397.png,0,397,Mobile,True,Important: Origination Track Interviews
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00398.png,0,398,Mobile,True,BTW:  I remember messing about with such things lo...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00399.png,0,399,Mobile,False,Matthew French wrote:
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00400.png,1,400,Gmail,False,Big and big
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00401.png,1,401,Mobile,False,To be removed please click here or simply respond ...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00402.png,1,402,Outlook,False,Important: Shirts Votre Logo
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00403.png,0,403,Mobile,False,"""Adam L. Beberg""  writes:> > VCs don't care about ..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00404.png,1,404,Mobile,True,re [ 13 ] : dr . dree ricky martin in 1963 lara kr...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00405.png,1,405,Outlook,False,Shopping for a loan
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00406.png,0,406,Outlook,False,I find Gnome2 with Red Hat's Limbo to be quite nic...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00407.png,1,407,Mobile,True,Important: Brothers Online Goodbye
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00408.png,1,408,Gmail,True,Important: Spoke Aloud Knowing
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00409.png,0,409,Mobile,True,URL: http://boingboing.net/#85534626
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00410.png,0,410,Outlook,True,Important: Reporting Council Members
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00411.png,1,411,Outlook,False,Important: Localized Software All
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00412.png,0,412,Gmail,True,Important: Chicago Phonetics And
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00413.png,0,413,Outlook,False,open season results attached are the results of th...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00414.png,0,414,Gmail,True,"> difficult, but walking was easy, and identity wa..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00415.png,0,415,Gmail,True,Important: Reconciling The Spreadsheet
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00416.png,0,416,Mobile,True,Important: Die Offs Areas
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00417.png,0,417,Mobile,True,Important: Hpl Meter Decker
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00418.png,0,418,Mobile,True,Important: California Update Executive
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00419.png,0,419,Gmail,False,"I need to experiment with ripping out all my ""soph..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00420.png,0,420,Gmail,True,re : site license for power world i concur .
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00421.png,0,421,Outlook,True,"union carbide , 96002201 fax of contract to follow..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00422.png,0,422,Mobile,False,"Hello,I have been using 2.4.19 since a couple of d..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00423.png,1,423,Mobile,False,Important: You Smoke Noscv
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00424.png,0,424,Gmail,False,Important: Summary Verb Particles
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00425.png,1,425,Mobile,False,Important: Good News About
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00426.png,0,426,Mobile,True,Important: Linguistics And Imperialism
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00427.png,0,427,Mobile,True,Important: Office Administrator Needed
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00428.png,1,428,Outlook,False,Important: Premium Replica Watches
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00429.png,0,429,Outlook,False,"use Perl Daily Headline Mailer.NET and Perl, Worki..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00430.png,1,430,Gmail,False,Important: Important Notification Regarding
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00431.png,0,431,Gmail,False,Important: Srd Louie Fabian
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00432.png,0,432,Outlook,False,Important: Language Evolution Context
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00433.png,0,433,Mobile,True,"URL: http://www.newsisfree.com/click/-5,8535470,21..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00434.png,0,434,Outlook,True,Important: Chomsky Citations View
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00435.png,1,435,Gmail,True,Important: Important Notification Regarding
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00436.png,0,436,Outlook,False,Important: Euralex Keynote Lectures
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00437.png,0,437,Mobile,False,Important: Semantics The Dynamics
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00438.png,1,438,Gmail,False,Important: Localized Software All
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00439.png,1,439,Outlook,True,jeanie whittaker qhc 775 bryce manning - http : / ...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00440.png,1,440,Outlook,False,Important: Important Notification Regarding
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00441.png,0,441,Outlook,True,Important: Reviewer Approval Please
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00442.png,1,442,Outlook,False,Important: Update Warning January
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00443.png,0,443,Mobile,True,"Date:        Wed, 28 Aug 2002 09:22:34 -0500"
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00444.png,1,444,Mobile,True,"online pharmacy , v i a g r a and other meds . no ..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00445.png,0,445,Gmail,False,"hpl nom for sept . 19 , 2000 ( see attached file :..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00446.png,0,446,Gmail,True,Important: The Three Lying
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00447.png,0,447,Outlook,True,"On Thu, 8 Aug 2002, kevin lyda wrote:> the more th..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00448.png,1,448,Mobile,False,Important: Platinum Shares Report
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00449.png,1,449,Gmail,False,Important: Adult Personals Online
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00450.png,1,450,Mobile,True,Important: Congratulations Winning Notice
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00451.png,1,451,Outlook,False,Important: Best Defense Against
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00452.png,1,452,Outlook,True,Â
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00453.png,0,453,Outlook,False,Important: Resumes Rick Sally
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00454.png,1,454,Mobile,False,Important: You Have Depression
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00455.png,0,455,Mobile,True,"hpl noms for june 23 , 2000 revision # 1 revision ..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00456.png,0,456,Mobile,False,http://www.sfgate.com/cgi-bin/article.cgi?file=/ga...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00457.png,1,457,Gmail,False,Important: All The Softweere
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00458.png,1,458,Gmail,False,Important: Ilug Social How
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00459.png,0,459,Outlook,False,Important: Start Date Hourahead
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00460.png,0,460,Gmail,False,Important: Keystone Shut Down
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00461.png,0,461,Gmail,False,As I understand it - the central database keeps a ...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00462.png,1,462,Mobile,True,Important: Utf Keep More
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00463.png,1,463,Outlook,True,Important: Our Pro Forma
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00464.png,1,464,Outlook,False,Important: All Night Bodytable
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00465.png,0,465,Gmail,False,">>>>> ""CW"" == Carlo Wood  writes:CW> to manually d..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00466.png,0,466,Outlook,False,___           ___           ___
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00467.png,1,467,Mobile,False,Important: Projectors Sony Toshiba
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00468.png,0,468,Mobile,False,Important: Analyst Associate Program
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00469.png,0,469,Gmail,True,"URL: http://www.newsisfree.com/click/-5,8081289,14..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00470.png,0,470,Gmail,False,corrected file red rock npv please discard earlier...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00471.png,1,471,Outlook,True,"DEAR FRIEND,I AM MRS.  SESE-SEKO WIDOW OF LATE PRE..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00472.png,0,472,Gmail,False,Important: Did You Get
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00473.png,0,473,Mobile,True,Important: Enpower Caps Files
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00474.png,0,474,Mobile,False,"On Wed, 4 Sep 2002, Gordon Mohr wrote:--]Hmm. Seem..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00475.png,0,475,Gmail,False,URL: http://boingboing.net/#85512062
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00476.png,0,476,Gmail,True,"Matthias,On Mon, Sep 30, 2002 at 09:28:26AM +0200,..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00477.png,0,477,Outlook,False,"> >  sh -c 'for f in ""`folders -recurse -fast`"" ; ..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00478.png,0,478,Outlook,False,"URL: http://www.newsisfree.com/click/-4,8494551,15..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00479.png,0,479,Mobile,True,the plans for this?  Will it be built into the cli...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00480.png,0,480,Gmail,False,"On 10 Aug 2002, Gary Lawrence Murphy wrote:> My un..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00481.png,0,481,Outlook,True,"--- In forteana@y..., Rachel Carthy  wrote:"
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00482.png,1,482,Outlook,False,Latest news and information
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00483.png,1,483,Mobile,False,Important: Your Bank Account
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00484.png,0,484,Mobile,False,Tim Chapman writes:> http://news.bbc.co.uk/1/hi/wo...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00485.png,0,485,Gmail,False,Important: Julius Ling Ohio
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00486.png,0,486,Outlook,True,Important: Possessives Been Away
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00487.png,0,487,Mobile,True,Important: Pastoria Kern Calpine
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00488.png,1,488,Outlook,False,Important: Best Online Medicine
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00489.png,0,489,Gmail,True,Important: Important Notification Regarding
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00490.png,0,490,Outlook,False,Important: Tso The Following
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00491.png,0,491,Gmail,False,Gordon Rutter
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00492.png,0,492,Gmail,False,URL: http://boingboing.net/#85531633
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00493.png,1,493,Gmail,False,Important: Does Your Business
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00494.png,1,494,Mobile,False,Important: Greatly Improve Your
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00495.png,0,495,Outlook,True,Important: Gpg Windows Outlook
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00496.png,0,496,Gmail,False,Important: Question From Ask
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00497.png,0,497,Gmail,True,Important: Hiring Practices For
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00498.png,0,498,Gmail,True,Important: Koch Three Rivers
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00499.png,0,499,Outlook,True,"> ""Around the world, there is a growing sense that..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00500.png,1,500,Outlook,True,Unsubscribe:Please send a blank mail to:unsub-5644...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00501.png,0,501,Gmail,True,ios posting please post .
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00502.png,0,502,Mobile,False,Important: Glow Call For
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00503.png,1,503,Outlook,False,Important: Reminder Humored Activates
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00504.png,1,504,Outlook,False,Important: Logo Your Business
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00505.png,1,505,Outlook,False,Important: Cheap Meds Fraction
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00506.png,1,506,Outlook,True,BARRISTER ADEWALE COKER CHAMBERS
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00507.png,0,507,Gmail,False,Important: They Were Plenty
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00508.png,0,508,Outlook,True,Download Dispatch: Tools for Software DevelopersÂ ...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00509.png,1,509,Gmail,True,Important: Strengthen Your Marriage
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00510.png,1,510,Mobile,False,BARRISTER ADEWALE COKER CHAMBERS
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00511.png,1,511,Gmail,False,Freedombuilder Advertising ServicesÂ® can put your...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00512.png,1,512,Mobile,False,Important: Ems The Best
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00513.png,1,513,Mobile,True,Important: Solicity For Business
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00514.png,1,514,Gmail,True,Important: Utf Wholly Date
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00515.png,1,515,Mobile,False,Important: Investment Opportunity Dear
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00516.png,1,516,Outlook,False,Important: Important Notification Regarding
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00517.png,0,517,Gmail,False,Important: Obligatory Clitic Doubling
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00518.png,0,518,Gmail,True,Important: The Caiso Has
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00519.png,0,519,Mobile,True,Important: Internship Opportunities Dear
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00520.png,1,520,Gmail,False,"Dear Justin,"
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00521.png,0,521,Gmail,True,"Once upon a time, Manfred wrote :> I would like to..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00522.png,0,522,Gmail,True,Message Boards DispatchMessages
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00523.png,0,523,Gmail,False,Important: Message From Jim
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00524.png,0,524,Outlook,True,Important: Request From Our
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00525.png,0,525,Gmail,False,Important: New Line Item
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00526.png,1,526,Mobile,False,Important: Think You Might
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00527.png,0,527,Outlook,True,Important: Important Notification Regarding
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00528.png,0,528,Outlook,True,URL: http://www.joelonsoftware.com/news/20020913.h...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00529.png,1,529,Outlook,False,"weather, your representatives are heatedly working..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00530.png,0,530,Outlook,False,"hi all,I'm looking to get my hands on"
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00531.png,1,531,Outlook,False,Important: Save Your Money
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00532.png,0,532,Gmail,True,Important: Language Acquisition Analogy
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00533.png,0,533,Mobile,True,"URL: http://www.newsisfree.com/click/-4,8279860,21..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00534.png,1,534,Mobile,False,Secured Investements
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00535.png,0,535,Gmail,True,Important: Still Got Some
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00536.png,0,536,Gmail,False,Important: Etymo Dicts Amazed
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00537.png,1,537,Mobile,True,Important: Heisser Fetish Mann
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00538.png,1,538,Mobile,True,Important: New Product Cialis
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00539.png,0,539,Mobile,True,Important: Nom Change Effective
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00540.png,0,540,Gmail,True,"On Sun, 21 Jul 2002 15:12:11 -0400, che  wrote:> >..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00541.png,0,541,Mobile,False,Important: Charm You Are
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00542.png,1,542,Outlook,True,Is Your Credit A Mess?
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00543.png,0,543,Mobile,False,Important: Cut Into Midcon
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00544.png,1,544,Mobile,True,Thank you for your interest!
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00545.png,1,545,Outlook,False,Important: Shy Amateur Slut
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00546.png,0,546,Mobile,False,URL: http://boingboing.net/#85482211
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00547.png,1,547,Outlook,False,Important: Foorever Hello Welcome
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00548.png,1,548,Gmail,False,* Persons interested in buying things on the web
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00549.png,0,549,Mobile,False,Eugene Leitl:
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00550.png,0,550,Gmail,False,Important: Sanchez Oil Gas
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00551.png,1,551,Outlook,True,Important: Any Med For
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00552.png,0,552,Outlook,True,Important: Sap Here The
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00553.png,1,553,Mobile,True,Important: Important Notification Regarding
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00554.png,0,554,Outlook,True,Important: Japanese Power Market
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00555.png,0,555,Gmail,True,"URL: http://www.newsisfree.com/click/-3,8688977,21..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00556.png,0,556,Mobile,False,> from the distro for 2.40. Here's why:
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00557.png,1,557,Gmail,False,Accept Credit Cards - Everyone Approved
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00558.png,0,558,Gmail,True,Important: Associate And Analyst
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00559.png,0,559,Mobile,False,"At 12:01 PM -0700 on 9/17/02, James Rogers wrote:"
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00560.png,1,560,Mobile,True,"Hello -You get emails every day, offering to show ..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00561.png,0,561,Gmail,False,Important: Mpwomen Summit Gala
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00562.png,1,562,Gmail,True,Dental Plans For $6.95 Per Month
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00563.png,0,563,Gmail,False,Important: Enron Mentions Usa
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00564.png,0,564,Gmail,False,Joseph S. Barrera III:
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00565.png,0,565,Gmail,False,[Neale Pickett]
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00566.png,0,566,Mobile,True,Important: Day Kevin Scheduled
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00567.png,0,567,Outlook,False,"Good Day!On Thu, Aug 29, 2002 at 05:10:47PM -0400,..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00568.png,0,568,Outlook,False,URL: http://boingboing.net/#85520594
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00569.png,0,569,Mobile,False,Important: Conversation With Edison
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00570.png,0,570,Outlook,False,Important: Call For Papers
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00571.png,1,571,Gmail,False,http://www.cheapsmoking.com/?ID=2Best regards
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00572.png,0,572,Mobile,False,"> granted May 16, 2002."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00573.png,1,573,Outlook,True,Important: Maybe This Might
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00574.png,0,574,Outlook,False,Important: Uniformitarianism Response The
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00575.png,0,575,Outlook,True,>JUST as the pyramids of Egypt were built in honou...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00576.png,0,576,Mobile,False,Important: Important Notification Regarding
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00577.png,0,577,Mobile,True,Important: Journal Cognitive Systems
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00578.png,0,578,Mobile,False,URL: http://jeremy.zawodny.com/blog/archives/00023...
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00579.png,0,579,Gmail,False,Important: Konvens Computer Linguistik
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00580.png,0,580,Gmail,False,"hpl nom for august 18 , 2000 ( see attached file :..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00581.png,0,581,Mobile,False,Important: From The Enron
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00582.png,0,582,Outlook,True,Important: Isn Hard All
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00583.png,0,583,Outlook,False,"On Sat, Aug 03, 2002 at 12:00:34AM +0100, Paul Jak..."
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00584.png,0,584,Mobile,True,Important: Hpl Sale Energy
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00585.png,0,585,Gmail,True,Important: Nom Actual Vol
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00586.png,0,586,Gmail,False,Important: Submission Positions Just
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00587.png,0,587,Outlook,False,"> On Wed, Aug 07, 2002 at 03:08:08PM -0400, R. A. ..."
